STATION,NAME,DATE,AWND,FMTM,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",5/31/2007,,,,1637,0,,0,0,,80,60,,130,110,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/1/2007,5.82,,,221,0.9,,0,0,,80,60,,190,190,,18.1,23.9,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/2/2007,8.72,,,1707,0.2,,0,0,,80,65,,290,280,,19.9,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/3/2007,8.95,,,950,0,,0,0,,80,60,,320,330,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/4/2007,7.38,,,1244,0,,0,0,,84,63,,360,320,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/5/2007,5.59,,,1216,0,,0,0,,79,64,,360,10,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/6/2007,17.22,,,1602,0,,0,0,,87,64,,190,170,,36,45,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/7/2007,16.33,,,1201,2,,0,0,,88,68,,200,190,,33.1,42.9,1,1,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/8/2007,5.37,,,6,0,,0,0,,75,57,,310,300,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/9/2007,4.03,,,2000,0,,0,0,,82,57,,120,100,,12.1,14.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/10/2007,5.82,,,503,1.53,,0,0,,82,57,,230,230,,23,29.1,1,1,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/11/2007,6.26,,,1758,0,,0,0,,80,68,,140,140,,14.1,17,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/12/2007,7.38,,,1738,0,,0,0,,83,68,,150,130,,16.1,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/13/2007,7.61,,,938,0,,0,0,,86,68,,150,170,,17,25.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/14/2007,6.93,,,1256,0,,0,0,,88,70,,130,150,,15,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/15/2007,5.82,,,1551,0,,0,0,,90,70,,190,190,,17,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/16/2007,3.8,,,1622,0,,0,0,,91,70,,210,200,,13,15,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/17/2007,11.63,,,2150,0,,0,0,,88,73,,190,200,,21.9,28,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/18/2007,8.05,,,1646,0.07,,0,0,,88,69,,300,300,,17,23,,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/19/2007,6.71,,,925,0,,0,0,,86,67,,60,80,,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/20/2007,6.93,,,1358,0,,0,0,,86,72,,200,170,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/21/2007,8.72,,,1445,0,,0,0,,89,72,,190,190,,18.1,25.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/22/2007,9.84,,,2234,0,,0,0,,89,67,,10,40,,21.9,25.9,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/23/2007,4.25,,,2242,0.1,,0,0,,86,66,,40,40,,14.1,16.1,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/24/2007,6.04,,,1742,0,,0,0,,89,68,,110,80,,12.1,18.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/25/2007,8.28,,,1408,0,,0,0,,90,75,,170,180,,16.1,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/26/2007,7.83,,,1628,0,,0,0,,88,74,,200,160,,23,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/27/2007,6.04,,,1930,0.42,,0,0,,80,69,,50,40,,17,23,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/28/2007,7.83,,0.3,736,0.37,,0,0,,72,65,,30,40,,16.1,21,1,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/29/2007,9.4,,,1654,0.3,,0,0,,69,65,,80,80,,16.1,21.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",6/30/2007,10.51,,,1322,0.8,,0,0,,67,60,,80,80,,16.1,21.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/1/2007,9.84,,,1445,0,,0,0,,78,66,,80,70,,18.1,23,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/2/2007,7.38,,,822,0,,0,0,,83,66,,110,100,,14.1,17,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/3/2007,4.47,,,642,0,,0,0,,87,72,,190,190,,13,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/4/2007,5.14,,,1612,0.01,,0,0,,93,71,,80,90,,17,21.9,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/5/2007,4.25,,,1401,0,,0,0,,93,69,,20,30,,15,21,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/6/2007,2.46,,,1442,0,,0,0,,93,68,,200,210,,8.9,13,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/7/2007,8.05,,,1432,0,,0,0,,92,76,,190,190,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/8/2007,9.62,,,808,0,,0,0,,93,75,,190,210,,17,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/9/2007,7.61,,,1457,0.01,,0,0,,91,77,,220,220,,21.9,28,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/10/2007,7.61,,,1455,0,,0,0,,89,71,,330,350,,17,23.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/11/2007,4.92,,,601,0,,0,0,,89,65,,10,220,,13,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/12/2007,5.14,,,1519,0,,0,0,,85,71,,180,180,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/13/2007,5.59,,,1025,0,,0,0,,85,68,,40,70,,15,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/14/2007,7.38,,,1921,0.02,,0,0,,93,69,,330,330,,25.9,38,,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/15/2007,4.7,,,2025,0,,0,0,,92,71,,140,140,,12.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/16/2007,6.26,,,621,0,,0,0,,95,71,,150,40,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/17/2007,8.05,,,1752,0,,0,0,,96,82,,210,210,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/18/2007,13.42,,,1809,0,,0,0,,96,80,,190,220,,23.9,30,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/19/2007,6.04,,,47,0,,0,0,,96,78,,210,220,,16.1,21.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/20/2007,8.72,,,1409,0,,0,0,,84,73,,80,80,,16.1,21,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/21/2007,8.95,,,1132,0,,0,0,,84,69,,100,80,,16.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/22/2007,6.04,,,700,0,,0,0,,87,70,,130,120,,13,28,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/23/2007,5.59,,,834,0,,0,0,,84,68,,20,20,,15,18.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/24/2007,5.37,,,1506,0,,0,0,,89,71,,120,150,,12.1,15,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/25/2007,6.71,,,1627,0,,0,0,,89,74,,210,180,,13,17,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/26/2007,8.05,,,2315,0,,0,0,,91,73,,190,210,,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/27/2007,8.5,,,212,0.01,,0,0,,95,77,,230,230,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/28/2007,5.82,,,724,0,,0,0,,95,76,,50,350,,16.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/29/2007,6.04,,,1722,0,,0,0,,83,73,,50,50,,13,15,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/30/2007,6.49,,,1243,0,,0,0,,81,71,,80,120,,13,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",7/31/2007,6.26,,,830,0,,0,0,,87,71,,110,100,,14.1,36,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/1/2007,3.58,,,835,0,,0,0,,92,75,,100,180,,10.1,21.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/2/2007,2.91,,,1807,0,,0,0,,90,74,,40,50,,18.1,21.9,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/3/2007,2.46,,,1609,0.01,,0,0,,92,74,,220,210,,18.1,28,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/4/2007,10.96,,,1344,0,,0,0,,94,77,,200,210,,21.9,31.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/5/2007,13.42,,,1025,0,,0,0,,96,79,,210,200,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/6/2007,11.63,,,1641,0,,0,0,,98,82,,190,200,,21,28,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/7/2007,11.41,,,4,0,,0,0,,97,80,,200,210,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/8/2007,12.08,,,2155,0.84,,0,0,,97,71,,350,300,,25.1,38.9,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/9/2007,4.92,,,2355,0.3,,0,0,,98,71,,200,240,,21,28,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/10/2007,5.82,,,335,0,,0,0,,98,77,,360,330,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/11/2007,7.16,,,1359,0,,0,0,,97,80,,190,180,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/12/2007,3.58,,,2131,0,,0,0,,102,79,,30,30,,30,38,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/13/2007,6.93,,,1156,0,,0,0,,96,77,,140,150,,15,21,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/14/2007,7.83,,,1135,0,,0,0,,102,82,,230,250,,16.1,23.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/15/2007,6.93,,,1447,0,,0,0,,103,84,,220,230,,17,23,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/16/2007,6.26,,,1731,0.2,,0,0,,99,82,,80,80,,18.1,25.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/17/2007,7.83,,,2014,0,,0,0,,94,75,,90,90,,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/18/2007,8.95,,,1240,0,,0,0,,91,74,,200,180,,18.1,23.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/19/2007,9.4,,,1537,0.01,,0,0,,91,73,,170,170,,25.9,33.1,,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/20/2007,6.93,,,2245,0.01,,0,0,,93,72,,210,190,,23,30,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/21/2007,12.75,,,1545,0,,0,0,,95,80,,190,200,,23,30,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/22/2007,11.41,,,1506,0.01,,0,0,,93,78,,170,170,,32,42.9,,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/23/2007,12.97,,,10,0,,0,0,,94,72,,330,330,,29.1,40,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/24/2007,8.5,,,325,0.02,,0,0,,86,79,,240,230,,23.9,35.1,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/25/2007,4.7,,,1449,0,,0,0,,86,69,,30,340,,12.1,15,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/26/2007,8.95,,,1624,0,,0,0,,88,70,,150,130,,16.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/27/2007,10.51,,,1452,0,,0,0,,97,70,,190,190,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/28/2007,9.84,,,1455,0,,0,0,,97,77,,200,210,,18.1,28,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/29/2007,7.83,,,1001,0,,0,0,,84,74,,40,60,,17,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/30/2007,7.38,,,1337,0,,0,0,,88,71,,20,20,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",8/31/2007,4.92,,,1344,0,,0,0,,86,66,,60,70,,12.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/1/2007,5.59,,,1829,0,,0,0,,88,64,,70,80,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/2/2007,2.01,,,1605,0,,0,0,,91,64,,200,170,,10.1,14.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/3/2007,4.25,,,1458,0,,0,0,,94,66,,190,200,,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/4/2007,6.49,,,1810,0,,0,0,,93,74,,190,190,,19.9,25.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/5/2007,9.62,,,1156,0,,0,0,,83,71,,210,210,,18.1,25.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/6/2007,11.41,,,2349,0,,0,0,,87,72,,200,190,,25.1,36,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/7/2007,7.16,,,21,1.2,,0,0,,87,69,,290,280,,35.1,47,1,1,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/8/2007,4.47,,,1249,0,,0,0,,84,66,,90,50,,10.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/9/2007,5.82,,,1121,0,,0,0,,78,65,,20,20,,15,19.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/10/2007,8.05,,,1530,0,,0,0,,78,56,,360,360,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/11/2007,5.59,,,1629,0,,0,0,,82,52,,340,330,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/12/2007,5.82,,,2305,0,,0,0,,79,55,,150,170,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/13/2007,8.28,,,1041,0,,0,0,,85,62,,210,210,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/14/2007,9.17,,,1144,0,,0,0,,69,54,,10,20,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/15/2007,6.26,,,1510,0,,0,0,,69,47,,190,170,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/16/2007,7.16,,,2330,0.23,,0,0,,75,57,,210,210,,14.1,21,,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/17/2007,15.43,,,2156,0,,0,0,,87,57,,190,200,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/18/2007,10.96,,,1417,0.53,,0,0,,88,69,,230,220,,25.9,40,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/19/2007,4.25,,,106,0.05,,0,0,,86,68,,320,320,,15,18.1,,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/20/2007,6.93,,,1506,0,,0,0,,89,70,,210,190,,15,19.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/21/2007,9.17,,,1936,0.39,,0,0,,89,70,,320,330,,19.9,23.9,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/22/2007,7.38,,,856,0,,0,0,,84,63,,80,70,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/23/2007,6.04,,,1714,0,,0,0,,87,67,,160,180,,17,25.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/24/2007,13.65,,,1226,0,,0,0,,88,74,,200,200,,23.9,31.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/25/2007,7.61,,,352,1.31,,0,0,,78,58,,190,180,,25.1,32,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/26/2007,1.57,,,1128,0,,0,0,,75,52,,60,80,,8.1,17,1,1,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/27/2007,2.24,,,1535,0,,0,0,,84,56,,330,330,,10.1,14.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/28/2007,5.14,,,2130,0,,0,0,,83,55,,140,150,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/29/2007,12.75,,,1028,0,,0,0,,83,66,,190,200,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",9/30/2007,13.87,,,1527,0,,0,0,,84,60,,240,240,,31.1,44.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/1/2007,4.7,,,331,0,,0,0,,79,55,,250,250,,13,17,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/2/2007,8.5,,,1415,0.2,,0,0,,80,60,,230,230,,23,33.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/3/2007,4.25,,,2022,0,,0,0,,78,53,,200,130,,12.1,15,1,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/4/2007,7.38,,,1413,0,,0,0,,86,64,,180,180,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/5/2007,11.63,,,1532,0,,0,0,,88,72,,190,180,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/6/2007,10.07,,,2328,0,,0,0,,86,70,,170,180,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/7/2007,8.72,,,1338,0.8,,0,0,,82,73,,150,150,,23.9,35.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/8/2007,5.82,,,408,0.4,,0,0,,75,59,,300,290,,18.1,28,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/9/2007,4.03,,,1425,0,,0,0,,84,55,,360,300,,13,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/10/2007,7.61,,,1216,0,,0,0,,67,50,,360,320,,15,21,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/11/2007,2.91,,,831,0,,0,0,,64,44,,80,60,,8.9,13,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/12/2007,4.7,,,2046,0,,0,0,,66,49,,130,130,,10.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/13/2007,10.51,,,1143,1.9,,0,0,,65,57,,150,140,,23.9,36,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/14/2007,8.28,,,1542,0.23,,0,0,,76,58,,140,180,,17,25.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/15/2007,9.62,,,1416,0.1,,0,0,,65,55,,200,190,,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/16/2007,8.05,,,1428,0,,0,0,,69,51,,240,190,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/17/2007,7.38,,,1047,2.34,,0,0,,64,58,,120,130,,23,30,1,1,1,,,,,1,,,,,,,,,,,,,,
USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",10/18/2007,13.87,,,1659,0,,0,0,,69,52,,260,260,,23,36,,,,,,,,,,,,,,,,,,,,,,
